C:\Program Files\nodejs\node.exe --max-old-space-size=4096 .\main.js
Shape Processing Unit 0.2.0
Thu Jul 08 2021 10:31:58 GMT-0700 (Pacific Daylight Time)

Searching for shapes...
01ba ["ICRISCLSCSO","ICLISCRSCSO","ICRISC1RSCSO","ICRISCLSUCSO"]
01bb ["IICRSSCRCXLSO","IICLSSCRCL2SO","IICRSSCLC2LSO","IICLSSCRC2RSO"]
01be ["ICRCI3SSRCSO","ICRCI3SSLCSO","ICRCI3SRSCSO","ICLCI3SSLCSO"]
01bf ["IICRSSCSO","IICLSSCSO","ICI2SLSCSO","ICI2SRSCSO"]
01e2 ["IC1RCISCSRCX2SSO","IC1LCISCSLCX2SSO","ICRCISC3SRC1XSSO","ICLCISC3SRCXUSSO"]
01e3 ["ICLSRCRSCIC3SSO","ICRSLCLSCIC3SSO","ICRSLCLSCIC3SSLO","ICRSLCLSCIC3SSUO","ICRSLCLSCIC3SSRO","ICRICLSSC2SIC2SO","ICLSRCRSCIC3SSLO","ICLSRCRSCIC3SSRO"]
01e4 ["ICRCICLSSC32XSSO","ICLCICRSSC32XSSO"]
01e6 ["ICRCICLSSC2SSO","ICLCICRSSC2SSO","ICRCUIC2SSSLCSO","ICRCUIC2SSSRCSO","ICRCUISC2SSRCSO","ICRCRIC3SSLSCSO","ICLCICRSSC2SSUO","ICRCICLSSC2SSUO"]
01e7 ["ICIC3LCXSSRSCSO","ICIC3RCXSSLSCSO","ICRSIC1RCXSSCSO","ICRC2SIC2SLSCSO","ICRSISCSRCICUSSO","ICRSIC1RCXSSCSLO","ICRC2SIC2SLSCSLO","ICRC2SIC2SLSCSRO"]
01ea ["ICRISCLICRSSC2SO","ICLISCRICLSSC2SO"]
01eb ["ICRISC2SRI1SC2SO","ICRISCIC3SLSCXSO","ICLISC2SLI1SC2SO","ICLISCIC3SRSCXSO"]
01ee ["IISCRICLSSC2SO","IISCLICRSSC2SO","IISCRICLSSC2SLO","IISCRICLSSC2SUO"]
01ef ["ICLICRSSC2SI1SO","ICRICLSSC2SI1SO","ICRSCISC2SLSCSO","ICRCI1SSCSLSCSO"]
01f1 ["ICRCRI2SSO","ICLCLI2SSO","ICRCI2SLSO","ICLCI2SRSO"]
01f2 ["ICRCUI2SSO","ICRCUI1SSO","ICRCI2SSO","ICRCI2SSLO","ICLCI1SSO","ICRCI1SSO","ICRCI2SUSO","ICLCI2SSO"]
01f3 ["IC1RC2I2SSO","IC1LC2I2SSO","ICRC2LI2SSO","ICLC2RI2SSO","ICLC2I3SSO","ICRC2LI3SSO","ICRC2I3SSRO","ICRC2I3SSO"]
01f4 ["ICRCLI1SSO","ICLCRI1SSO","ICRCI2SRSO","ICRCLI2SSO"]
01f5 ["ICRC2RCRSI2SSO","ICRC2RCLI2SSSO","ICRC2LCLSI3SSO","ICRC2LCI3SSLSO"]
01f6 ["ICI2LCXSSO","ICI2RCXSSO","ICRC2I2SSO","ICRC2RI2SSO","ICRI2RCXSSO","ICRC2RI3SSO","ICRC2I2SSLO","ICLC2I2SSO"]
01f7 ["IC1LCRI2SSSO","IC1LCLI1SSSO","ICRCLI2SSSO","ICRCI2SLSSO","IC1RCRI1SSSO","ICRCI2SRSSO","IC1RCLI2SSSO","ICLCI2SRSSO"]
01fa ["ICLC2LCI1SSSO","ICRC2RC3SI2SSO","ICRC2RCI1SSSO","ICRC2RCXSI2SSO"]
01fb ["IC1LCI1SSSO","ICRCI2SSSO","IC1RCI1SSSO","ICLCI2SSSO"]
01fe ["IC1RCUI1SSSO","IC1RCUI2SSSO","ICRCI2SSLSO","ICRCI2SUSSO"]
01ff ["ICRCII3SSO","ICRCII2SSO","ICLCII2SSO","ICLCII3SSO"]
0311 ["ICUSLISCO","ICUSRISCO","ICLCL2SSO","ICRCR2SSO","ICLSRCLSO","ICR1SC1LSO","ICRSRC1RSO","ICRSLCRSO"]
0312 ["ICRICLSSISCO","ICRSCLISSRCO","ICRSCLISSRCLO","ICRSLCLSISCXO","ICRSCLISSRCRO","ICRICLSSISCLO","ICRICLSSCU2SO","ICRICLSSISCRO"]
0313 ["ICRSISCXO","ICLSISCXO","IC1RSISCO","IC1LSISCO","IC1RSISCRO","IC1RSISCLO","IC1LSISCLO","IC1LSISCRO"]
0315 ["ICRISCR2SCLSO","ICRSC1RISCXSO","IC1RSCRISC2SLO","IC1LSCLISC2SO","IC1LSCLISC2SLO","IC1RSCRISC2SO","IC1LSCLISC2SRO","IC1RSCRISC2SRO"]
0316 ["ICLCICRSSISC2SO","ICRCICLSSISC2SO","ICRSCLISSLCRC2SO","ICRCISCSRISCL2SO","ICRCICLSSC2SU2SO","ICRCICLSSISC2SLO","ICRCICLSSISC2SRO","ICLCICRSSISC2SRO"]
0317 ["ICLSCRSICXSO","ICRCISCUSRSO","ICICLSRCLSSO","ICUSRCISCRSO","ICICRSLCRSSO","IC1LSCISC2RSO","IC1RSCISC2LSO","ICRSCLSICXSO"]
0318 ["ICLICRSSC2LSO","ICRICLSSC2RSO","ICRICLSSCL2SO","ICRICLSSC2RSUO","IC1LICLSSCR2SO","ICLICRSSC2LSUO","ICLICRSSCR2SO","IC1RICRSSCL2SO"]
0319 ["ICRCISCRSO","ICRISCXRSO","IC1LISCXLSO","ICR1LISCXSO","IC1RISCXRSO","ICRCISCRSRO","ICRISCXRSRO","ICRCISCRSLO"]
031a ["ICLCISCSLISC2SO","ICRCISCSRISC2SO","ICRSLCLSISCLC2SO","ICRC2R2ISCSSCXSO","ICRCISCSRC2S2LSO","ICRCISCSRISC2SLO","ICRCISCSRISC2SRO","ICRCICLSSISCL2SO"]
031b ["ICRSCSICXSO","ICRSCSICXLSO","ICLSCSICXSO","ICRSCSICXSLO","ICICLSRSCSO","ICRSCSICXSRO","ICICRSLSCSO","ICLSCSICXSRO"]
031c ["ICRCICLSSC3RS2SO","ICRCICLSSC2SL2SO","ICLCICRSSC3LS2SO","ICLCICRSSC2SR2SO"]
031d ["ICLCLSISCSO","ICRCRSISCSRO","ICRCRSISCSO","ICUSRCISCSO","ICUSLCISCSO","ICRCISCRSUSO","ICUSLCISCSRO","ICRCRSISCSLO"]
031e ["ICRICLSSCISCSO","ICRCLSSRCISCSO","ICRICLSSCUISCSO","ICRSLCLSC1ISCSO","ICRICLSSCISCSLO","ICRICLSSCISCSRO","ICRCLSSRCISCSLO","ICRCLSSRCISCSRO"]
031f ["ICR1SCI2SO","ICRSRCI2SO","ICLSRCI1SO","ICRSLCI1SO","ICRSRCI2SLO","ICRSRCI2SRO","ICR1SCI2SLO","ICR1SCI2SRO"]
0331 ["ICRSRISCXO","ICLSRISCO","ICRSLISCO","ICR1SISCXO","ICLSRISCRO","ICLSRISCLO","ICRSLISCRO","ICRSLISCLO"]
0333 ["IISISCO","ICISCUSO","IISISCLO","IISISCRO"]
0334 ["ICRCIC3SSLCLSO","ICLCIC3SSRCRSO","ICLCIC3SSRCRSLO","ICLCIC3SSRCRSUO","ICLCIC3SSRCRSRO","ICRCIC3SSRC1LSO","ICRCIC3SSRCR1SO","ICRCIC3SSLCLSRO"]
0335 ["ICLCRSICUSSO","ICRCLSICUSSO","ICRSLCISC2RSO","ICRCLSICUSLSO","ICISCRSLCLSO","ICRC1ISCUSRSO","ICISCLSRCRSO","ICRCRISCUSUSO"]
0336 ["ICISCRSO","ICISCLSO","ICRICUSSO","ICISCRSUO","ICISCRSLO","ICLICUSSO","ICISCLSUO","ICISCLSRO"]
0337 ["ICRCIISISC3SO","ICRSLCISCLSRO","ICRISISCXLSO","ICUSISCLC2SO","ICRSLCISCLSO","ICRC2SICUSSO","IC1RISISCXLSO","IC1LISISCXRSO"]
033c ["ICLCIC3SSRCRSSO","ICRCIC3SSLCLSSO","ICRCIC3SSLCLSSLO","ICRCIC3SSLCLSSRO"]
033d ["ICRSLCISCSO","ICLSRCISCSO","IC1LISISCXSO","IC1RISISCXSO","ICLSRCISCSLO","ICLSRCISCSRO","ICRSLCISCSLO","ICRSLCISCSRO"]
033f ["IICUSSO","IISCI1SO","IICUSSLO","IICUSSRO"]
0351 ["ICRCICLSRCRSSO","ICLCICRSLCLSSO","ICRC2RISCXSLSO","ICRISC2RC3SRSO","ICLCR2RISCXSSO","ICRCL2LISCXSSO","ICRCL2LISCXSSUO","ICRC2RISCXSLSLO"]
0353 ["ICLCRSSICXSO","ICRCLSSICXSO","ICRCLSSICXSUO","ICRCLSSICXSLO","ICRCLSSICXSRO","ICLCRSSICXSLO","ICLCRSSICXSUO","ICLCRSSICXSRO"]
0354 ["ICRCICRSRCRSSO","ICLCICR1SCLSSO","ICLISC2LCR2SSO","ICRC2RISCXSRSO","ICRISC2RC3SLSO","ICRISC2RCL2SSO","ICRCICR1SC1RSSO","ICRC2RISCXSRSUO"]
0355 ["ICISCL2SCRSO","IC1ISCRSLCLSO","IC1ISCLSRCRSO","ICISCR2SCLSO","ICUSRCRISC2SO","ICUSRCISC2LSO","ICISCR2SC1RSO","ICISCRCLS2LSO"]
0356 ["ICLCISCR2SSUO","ICLCISCR2SSO","ICRCISCL2SSO","ICRCISCL2SSUO","ICRCLSSLICXSO","ICLCRSSRICXSO","ICLCISCR2SSLO","ICRCISCL2SSRO"]
0357 ["ICRSISCLC2SO","ICLSISCRC2SO","ICLSISCRC2SUO","ICLSISCRC2SLO","ICLSISCRC2SRO","ICRSISCLC2SUO","ICRSISCLC2SLO","ICRSISCLC2SRO"]
0359 ["ICRC1ISCXRSSO","ICICRSLCLSSO","ICICLSRCRSSO","ICRCLSSICXLSO","ICRCLSSRICXSO","ICRICR1SCLSSO","ICICLSRCRSSLO","ICICRSLCLSSRO"]
035b ["ICIC3RCXSSRSCSO","ICIC3LCXSSLSCSO","ICRC2SICL2SSCSO","ICRSICRCXUSSCSO","ICRSICRCXUSSCSLO","ICRSICRCXUSSCSRO","ICRC2SICL2SSCSLO","ICRC2SICL2SSCSRO"]
035c ["ICRCISC2RSSO","ICICRSRCRSSO","ICRCLISC2SSO","ICICR1SCLSSO","ICRCLISC2SSLO","ICRCLISC2SSRO","ICRCISC2RSSLO","ICRCISC2RSSRO"]
035d ["ICRI1SCLISC2SO","ICUSRCRI2SSCSO","ICUSRCRI1SSCSO","ICRISCLC3L3SSO","ICUSRCRI2SSCSLO","ICRI2SLCLC23SSO","ICRI1SCLISC2SLO","ICRI1SCLISC2SRO"]
035e ["IC1RCICL4SCRSSSO","IC1RCICLCR5SSSSO","IC1LCICR4SCLSSSO","IC1LCICRCL5SSSSO","ICRC2RCISC4SSUSO","ICRCLSSLCI1SSCSO"]
035f ["IICR1SCLSSO","ICI2LCL3SSSO","ICI2RCR3SSSO","IICRSLCLSSO","IICRSRCRSSO","IICLSRCRSSO","IICR1SC1RSSO","IICRSRC1LSSO"]
0362 ["ICRCUISCLSO","ICRC1ISCRSO","IC1RISCR2SO","ICLISC2RSO","ICLISCL2SO","ICRISCR2SO","ICRISC2LSO","IC1LISCL2SO"]
0363 ["ICRICRSSO","ICICLSRSO","ICRSICXSO","ICICRSLSO","ICRICRSSUO","ICLSICXSO","ICLICLSSO","ICRSICXSLO"]
0364 ["ICRCUISCRSO","ICRC1ISCLSO","ICLISCR2SO","ICLISC2LSO","IC1RISCL2SO","IC1LISCR2SO","ICRISC2RSO","ICRISCL2SO"]
0365 ["ICLCRSICRSSO","ICRCLSICLSSO","ICRCISCL1SSRO","ICLCISCR1SSO","ICRCLSICRSLSO","ICRCISCL1SSO","ICRC1ISCLSRSO","ICRCRISCLSUSO"]
0366 ["IC1ISCRSO","IC1ISCRSLO","ICISCR2SO","IC1ISCLSO","ICISC2RSO","ICISC2LSO","ICISCL2SO","IC1ISCLSRO"]
0367 ["ICRCISCL3SSO","ICRC2SICRSSO","ICRCICR4SSSO","ICLC2SICLSSO","ICRC2SICRSSUO","ICRC2ISCLSRSO","ICRSISCLC2LSO","ICRC2SICRSSLO"]
036a ["ICLCRSICLSSO","ICRCLSICRSSO","ICLCRSIC1LSSO","ICRC1ISCRSRSO","ICRCLSICRSSLO","ICRCLSICR1SSO","ICRCUISCLSRSO","ICRCRISCRSUSO"]
036b ["ICRCISCSR2SO","ICRCISC3LSSO","IC1LCXSICRSSO","ICRCICL4SSSO","ICLCISC3RSSO","IC1RCXSICLSSO","IC1LCISCSL2SO","IC1RCISCSR2SO"]
036c ["ICRICLSSO","ICICRSRSO","ICICL2SSO","ICICR2SSO","ICICR1SSO","ICRICLSSUO","ICLICRSSO","ICRIC1RSSO"]
036d ["ICRCISCSL2SO","ICRCISC3RSSO","IC1LCXSICLSSO","ICLCISCSR2SO","ICLCISC3LSSO","IC1RCXSICRSSO","IC1RCICR4SSSO","IC1RCISCSL2SO"]
036e ["ICRC2SICLSSO","ICRC2SICLSSLO","IC1RCICL4SSSO","ICRC2ISCRSRSO","IC1RCISCR3SSO","ICLC2SICRSSO","ICLC2SICRSSUO","ICRC2SICLSSUO"]
036f ["IICRSSO","IICLSSO","IIC1RSSO","IIC1LSSO","IICR1SSO","IICRSSLO","IICRSSRO","IICLSSRO"]
0371 ["ICLCRICUSSSO","ICUSLCICRSSO","ICRCISCLSUSLO","ICUSRCICLSSO","ICRCLICUSSSUO","ICLCISCRSUSO","ICRCLICUSSSO","ICRCISCLSUSO"]
0372 ["ICLCICLSSSO","ICRCICRSSSO","ICRCICUSSSLO","ICRCICUSSSO","ICRCICUSSSUO","ICRCICRSSSLO","ICRCICRSSSUO","ICLCICUSSSO"]
0373 ["ICR1SCICL3SSO","ICRSRCICR3SSO","IC1LSCLICLSSO","IC1LSCICLSRSO","IC1RSCRICRSSO","IC1RSCICRSLSO","IC1RSCRICRSSUO","IC1LSCRIC1LSSO"]
0374 ["ICLISCRSO","ICRISCLSO","ICRISCLSLO","ICRISC1RSO","ICRISCLSUO","ICRISCLSRO","ICLISCRSLO","ICRISCL1SO"]
0375 ["IC1LSCLISCRSO","IC1RSCRISCLSO","IC1LSCRISC1RSO","ICR1SISCLC2SO","IC1LSCLISCRSLO","ICRSRISCRC2SO","IC1RSCRISCLSUO","IC1RSCRISCLSRO"]
0376 ["ICRC2SISCLSO","ICLC2SISCRSO","IC1LSCLICUSSO","IC1LSCICUSRSO","IC1RSCICUSLSO","ICRC2SISCLSRO","ICLC2SISCRSLO","IC1RSCRICUSSO"]
0377 ["ICRISCLSLSO","ICRISCL1SSO","IC1LISCLSRSO","ICRISCLSLSRO","ICR1RISCRSSO","ICRISCLSLSLO","ICRISCL1SSRO","IC1RISCRSLSO"]
0378 ["ICRICLSSCICLSSO","ICRCLSSRCICRSSO","ICRCLSSRCICRSSLO","ICRCLSSRCICRSSUO","ICRCLSSRCICRSSRO","ICRICLSSCICLSSLO","ICRICLSSCICLSSUO","ICRICLSSCICLSSRO"]
0379 ["IC1LSCICRSSO","IC1RSCICLSSUO","IC1RSCICLSSO","IC1LSCICRSSUO","IC1LSCICRSSLO","IC1LSCICRSSRO","IC1RSCICLSSRO","IC1RSCICLSSLO"]
037a ["ICLC2LCICRSSSSO","ICLC2LCICUSSSSO","ICRC2RCICUSSSSO","ICRC2RCICLSSSSO","ICRC2RCICUSSSSUO","ICRC2RCICUSSSSRO","ICRC2RCICLSSSSUO","ICRC2RCICLSSSSRO"]
037b ["IC1LSCSICRSSO","IC1RSCSICLSSO","IC1RSCSICRSLSO","ICRCICRSSSUSO","ICRSCSICRSRSO","IC1RSCSICLSSRO","ICRSCSIC1LSSO","ICLSCSICR1SSO"]
037c ["ICISC2LCXSSO","ICISC2RCXSSO","IC1ISCRC1XSSO","ICISC2LCXSSLO","IC1ISCRCXUSSO","ICLC2RISCRSSO","ICRC2LISCLSSO","ICISC2RCXSSRO"]
037d ["IC1RISCRSSO","IC1LISCLSSO","IC1LISCLSSLO","ICRISCLSUSO","IC1LISCLSSRO","IC1RISCRSSRO","ICRISC1RSSO","IC1RISCRSSLO"]
037e ["ICISCRSLSCSO","ICISCLSRSCSO","IC1RSCSICUSSO","IC1LSCSICUSSO","ICISCRSLSCSLO","ICLSCSICUSLSO","ICISCLSRSCSRO","ICRSCSICUSRSO"]
037f ["IICRISCXLSSO","ICRCI1SICUSSO","IICLISCXRSSO","ICRISCI3SR2SO","ICLISCI3SL1SO","IIC1RISCXLSSO","IIC1LISCXRSSO","ICRISCI3SR1SO"]
03d1 ["ICLCLISCSSO","ICLCISCSLSO","ICRC1ISCSLSO","ICRC1LISCSSO","ICRCISCSRSUO","ICRCISCSRSO","ICRCRISCSSUO","ICRCRISCSSO"]
03d3 ["ICRCXISCSSO","ICLCXISCSSUO","ICLCXISCSSO","ICRCXISCSSUO","ICLCXISCSSRO","ICLCXISCSSLO","ICRCXISCSSLO","ICRCXISCSSRO"]
03d4 ["ICLCRISCSSO","ICRCISCSLSO","ICRC1RISCSSO","ICRCISCSLSUO","ICRC1ISCSRSO","ICRCL1ISCSSO","ICLCISCSRSO","ICRCLISCSSO"]
03d5 ["ICLISCRISC2SO","ICRISC1R2SCXSO","ICRISCLISC2SO","ICRISCLISC2SLO","ICRISCLC2SU2SO","ICRISCLISC2SRO","ICLISCRISC2SLO","ICRISCLC23LSSO"]
03d6 ["IC1RCXISCSLSO","ICRC2R1ISCSSO","ICRCISC3SLSO","IC1LCXISCSRSO","ICRC2R2ISCSSO","ICRCXISCSLSO","ICRCXISCSLSLO","ICR1RCXISCSSO"]
03d7 ["ICRSCLSISCSO","ICLSCRSISCSO","IC1RCRSSISCSO","IC1RCISCSLSSO","ICRSCLSISCSLO","IC1LCISCSRSSO","ICRCISCSRSUSO","IC1LCLSSISCSO"]
03d8 ["ICLCISCSSO","ICRCISCSSRO","ICRC1ISCSSO","ICRCISCSSLO","ICLCISCSSRO","ICRCICLSSSO","ICRCISCSSUO","ICRCISCSSO"]
03d9 ["IC1RSCRISCSO","IC1RSCLISCSO","IC1LSCRISCSO","IC1LSCLISCSO","IC1RSCRISCSLO","IC1LSCRISCSLO","ICRCXISCSRSO","ICRCISC3SRSO"]
03da ["ICRC2RCISCSSSO","ICLC2LCISCSSSO","ICLC2LCISCSSSLO","ICLC2LCISCSSSUO","ICRC2RCICRSSSSO","ICRC2RCISCSSSLO","ICRC2RCISCSSSUO","ICRC2RCISCSSSRO"]
03db ["ICRSISCSO","ICLSISCSO","IC1LSISCSO","IC1RSISCSO","ICRSISCSLO","ICRSISCSRO","ICLSISCSLO","ICLSISCSRO"]
03dc ["IC1LCXISCSSO","IC1RCXISCSSO","ICLCISC3SSO","ICRCISC3SSO","ICRCISC3SSLO","ICRCISC3SSRO","ICLCISC3SSRO","ICLCISC3SSLO"]
03dd ["IISCLISC2SO","IISCRISC2SO","IISCRISC2SRO","IISCLISC2SLO","IISC1RISCXSO","IISC1LISCXSO","IISCRISC2SLO","IISCLISC2SRO"]
03de ["ICRCISCSSLSO","ICLCISCSSRSO","IC1RCISCSSLSO","IC1RSCSICRSSO","ICRCISC3SSUSO","ICLCISC3SSUSO","ICR1RCISCSSSO","ICRCISCSSLSRO"]
03df ["ICRCI1SISCSO","ICLCI2SISCSO","ICLCI1SISCSO","ICRCI2SISCSO","ICRCI1SISCSLO","ICRCI1SISCSRO","ICRCI2SISCSRO","ICRCI2SISCSLO"]
03f1 ["ICRC1I3SSO","ICRCUI3SSO","IC1LCI3SSO","ICRCI3SLSO","IC1LCI3SSRO","ICLCI3SRSO","IC1RCI3SSLO","IC1RCI3SSO"]
03f3 ["ICUI2SSO","ICI2SUSO","ICRI2SLSO","ICUI2SSRO"]
03f4 ["ICLCI3SSO","ICRCI3SSO","ICRCI3SSLO","ICRCI3SSUO","ICRCI3SSRO","ICRCI3SRSO","ICLCI3SSLO","ICLCI3SSUO"]
03f5 ["ICLCRSI2SSO","ICLCI3SSRSO","ICRCLSI2SSO","IC1LCLSI2SSO","IC1LCI3SSLSO","IC1RCI3SSRSO","ICRCI3SSLSO","IC1RCRSI2SSO"]
03f6 ["ICRI2SSO","ICRI1SSO","ICLI2SSO","ICLI1SSO","ICI2SRSO","ICI2SLSO","IC1LI2SSO","IC1RI2SSO"]
03f7 ["ICLC2SISICXSO","IC1LCIC3SI4SSO","ICRC2SISICXSLO","ICRC2SISICXSO","ICRC2ISICXSRSO","IC1RCIC3SI4SSO","ICLCICLI1SSSO","ICRCICRI1SSSO"]
03fc ["ICI2SSO","ICI1SSO","ICI2SSLO","ICI2SSRO"]
03fd ["ICRC1ISISCSO","ICRCUISISCSO","ICLCISISCSO","ICRCISISCSO","ICRCISISCSLO","ICRCISISCSRO","ICLCISISCSLO","ICLCISISCSRO"]
03ff ["ICII3SSO","ICII2SSO","ICRII2SSO","ICLII2SSO"]
0511 ["IC1LSCRCL2SSO","IC1RSCLCR2SSO","IC1RSCRC22LSSO","IC1RSCLCR2SSRO"]
0512 ["ICRICLSSC2LCLSSO","ICLICRSSC2RCRSSO"]
0513 ["ICRCI2SCRCLSSO","ICRCICLSC3SRSO","ICRCLSI2SRC2SO","ICRI1SC2RCRSSO","ICRCLSI2SRC2SRO","ICRCLSI2SRC2SLO","ICRCLSI2SLCL2SO","ICRCLSI2SLCR2SO"]
0517 ["ICLCICRSC3SRSSO","ICRCICLSC3SRSSO","ICRSCIC3RCL4SSSO","ICRCISCRCL3SSUSO","ICRCISCRCL3SSLSO","ICRCICLSC3SRSSLO","ICRCICLSC3SRSSUO","ICLCICRSC3SRSSUO"]
051b ["IC1RSCSICXLCLSSO","ICLSCSICXRCRSSO","IC1LSCSICXRCRSSO","ICRSCSICXLCLSSO"]
051f ["ICRC2RCRSSI1SO","ICRCI3RC4SRSSO","ICRCI3LCL4SSSO","ICLC2LCLSSI1SO"]
0531 ["ICRC1ISCRCLSSO","ICRCUISCLCRSSO","ICRISC2RCRSSO","ICRCICRCLSSLSO","ICLISC2LCLSSO","ICRISC2RCRSSLO","ICRISC2RCRSSRO","ICLISC2LCLSSLO"]
0532 ["ICRC1ISCLCRSSO","ICRCUISCRCLSSO","ICRISC2LCLSSO","ICRCICLCRSSLSO","ICLISC2RCRSSO","ICRISC2LCLSSLO","ICRISC2LCLSSRO","ICLISC2RCRSSLO"]
0533 ["IC1ISCLCRSSO","ICISC2RCRSSO","IC1ISCRCLSSO","ICISC2LCLSSO","IC1ISCRCLSSLO","IC1ISCRCLSSRO","IC1ISCLCRSSRO","IC1ISCLCRSSLO"]
0535 ["ICRSISCSLCLC2SO","ICLCRSICLCRSSSO","ICLSISCSRCRC2SO","ICRCLSICRCLSSSO","ICRSISCSRC1LCXSO","ICRSISCSLCLC2SRO","ICRC1ISCRCLSSRSO","ICRCRISCRCLSSUSO"]
0536 ["IC1ICLCRSSRSO","IC1ICRCLSSLSO","ICRIC1LCLSSSO","ICICRCLSSRSO","ICLICRCLSSSO","ICICLCRSSLSO","ICRICLCRSSSO","ICRICLCRSSSUO"]
0537 ["ICRC2SICLCRSSSO","ICRSISCLC2SLCLSO","ICLC2SICRCLSSSO","ICRC2SICRCLSSLSO","ICRC2SICLCRSSSLO","ICRC2SICLCRSSSUO","ICRC2ISCRCLSSRSO","ICLC2SICRCLSSSUO"]
0539 ["IC1ICLCRSSLSO","IC1ICRCLSSRSO","ICRICRCLSSSO","ICICRCLSSLSO","ICRICRCLSSSUO","ICICLCRSSRSO","ICRIC1RCRSSSO","ICLICLCRSSSO"]
053a ["ICRCICRSRC3SSSO","ICRCLSICLCRSSSO","ICRC1ISCLCRSSRSO","ICRCRISCLCRSSUSO","ICRCUISCRCLSSRSO","ICRCLSICRCLSSLSO","ICRCLSICLCRSSSLO","ICRCICRSRC3SSSUO"]
053b ["ICRC2SICRCLSSSO","ICLC2SICLCRSSSO","ICRC2SICRCLSSSLO","ICRC2SICRCLSSSUO","ICRC2SICRCLSSSRO","ICRC2SICLCRSSLSO","ICRC2ISCLCRSSRSO","ICLC2SICLCRSSSUO"]
053d ["IC1RCXSICLCRSSSO","ICLCISC3LCLSSSO","IC1LCXSICRCLSSSO","ICRCISC3RCRSSSO","ICRC2SICRCLSSRSO","ICRCISC3RCRSSSLO","ICRCISC3RCRSSSRO","ICLCISC3LCLSSSRO"]
053e ["IC1RCXSICRCLSSSO","ICLCISC3RCRSSSO","IC1LCXSICLCRSSSO","ICRCISC3LCLSSSO","ICRC2SICLCRSSRSO","ICRCISC3LCLSSSLO","ICRCISC3LCLSSSRO","ICLCISC3RCRSSSRO"]
053f ["IIC1LCLSSSO","IICRCLSSSO","IICLCRSSSO","IIC1RCRSSSO","IICRCLSSSLO","IICRCLSSSRO","IICLCRSSSLO","IICLCRSSSRO"]
0551 ["ICRCICUSRCRSSO","ICLCICUSLCLSSO","ICRCUICUSRCRSSO","ICRC1ICUSLCLSSO"]
0553 ["ICISCRCLSSO","ICISCLCRSSO","ICISCLCRSSUO","ICISCRCLSSUO","ICISCRCLSSLO","ICISCRCLSSRO","ICISCLCRSSLO","ICISCLCRSSRO"]
0555 ["IISISCLCRSO","IISISCRCLSO"]
0557 ["IICUSSLCLC2SO","IICUSSRCRC2SO","IICUSSRCRC2SUO","IICUSSRC1LCXSO"]
055b ["IC1RC2ISCLCRSSSO","IC1LC2ISCRCLSSSO"]
055f ["IICUSRCRSSO","IICUSLCLSSO"]
0571 ["ICRCICRSSCLSSO","ICRI1SCLC2SRSO","ICRI1SCLC2SLSO","ICLI1SCRC2SLSO","ICRI1SCLC2SLSUO","ICRI1SCLC2SLSRO","ICRCICRSSCLSSLO","ICRCICRSSCLSSUO"]
0572 ["ICLI1SCRC2SSO","ICRI1SCLC2SSO","ICRI1SCLC2SSUO","ICRI1SCLC2SSRO"]
0573 ["ICLSCI2SLCLSO","ICRSCI2SRCRSO","ICRSCI2SRCRSUO","ICRSCI2SRCRSRO","ICRSCI2SRCRSLO","ICLSCI2SRC1LSO","ICLSCI2SRCR1SO","ICLSCI2SLCLSRO"]
0575 ["ICUI2SSRCRC2SO","ICRI2SLSCLC2SO","ICRI2SLSCLC2SUO","ICRI2SLSC1RCXSO"]
0577 ["IICUSSLCLSCSO","IICUSSRCRSCSO","IICUSSRCRSUCSO","IICUSSRC1LSCSO"]
0579 ["ICI2SRCRC1XSSO","ICLI1SC1LCXSSO","ICI2SLCRCXUSSO","ICLI2SRCRC1XSSO","ICRI2SLC1RCXSSO","ICRI1SC1RCXSSRO","ICRI1SC1RCXSSO","ICRI2SLCRCXUSSO"]
057a ["ICRCI3SLCLC2SSSO","ICLCI3SRCRC2SSSO"]
057b ["ICI2SRCR1SSCSO","ICI2SRCRSRSCSO","ICLI1SCRSLSCSO","ICRSCLI2SRCRSSO","ICRI1SCLSRSCSO","ICRI1SCLSRSCSRO","ICRCI3SL2SCLSSO","ICLI1SCRSLSCSLO"]
057d ["ICI2SLCLC2SLSSO","ICI2SRCRC2SRSSO","ICRSCI2RCRSSSCSO","ICRCICRSSCLSSUSO"]
057f ["ICLI1SCRC2SI1SO","ICLII2SC1LCXSSO","ICRI1SCLC2SI1SO","ICRII2SC1RCXSSO"]
05b1 ["ICRCICRCLSSSSO","ICLCICLCRSSSSO","ICRCICRCLSSSSLO","ICRCICRCLSSSSUO"]
05b2 ["ICLCRICRCLSSSSO","ICLCICLCRSSSRSO","ICRCLICLCRSSSSO","ICRCICRCLSSSLSO","ICRC1LICRCLSSSSO","ICRCLICLCRSSSSUO","ICRCICRCLSSSLSLO","ICRCICRCLSSSLSUO"]
05b3 ["IC1RSCRICRCLSSSO","IC1RSCICRCLSSLSO","IC1LSCLICLCRSSSO","IC1LSCICLCRSSRSO","ICRSC1ICRCLSSRSO","ICRC21ICRCLSSSSO"]
05b6 ["ICRCXIC1RCRSSSSO","ICLCXIC1LCLSSSSO"]
05b7 ["IC1RSCSICLCRSSSO","IC1LSCSICRCLSSSO","ICRSCSIC1RCRSSSO","ICRSCSICRCLSSRSO","ICRCICRCLSSSSUSO","ICLSCSICLCRSSLSO"]
